pmid,tsne1,tsne2
24286263,5.091403,15.94115
24286369,1.6010948,-13.789441
24287026,-7.032875,-7.8153205
24287065,-18.554054,-30.263683
24287069,-0.8884402,-32.33405
24289589,-51.32933,30.551231
24289610,30.480345,52.891514
24289633,31.167244,51.09925
24289969,3.3883462,25.435875
24290378,37.750706,48.379818
24290880,-22.811077,39.76886
24291004,-5.68657,11.091144
24291235,-19.76495,32.640118
24291281,-27.541279,-11.428393
24291547,32.96434,2.2826884
24292119,46.40329,11.339632
24292706,-25.783052,7.725093
24292963,-0.4921957,-20.685638
24294704,9.071962,-37.659977
24295420,6.778585,-28.644024
24295638,20.976677,-27.181282
24295643,17.544773,40.70729
24296095,28.500725,7.00524
24296344,30.901934,-12.515847
24296345,39.81215,14.499617
24296490,-21.499756,-55.674873
24296828,-37.579845,16.33883
24296856,4.982602,39.373123
24297320,22.516071,41.171303
24297342,-17.031652,35.46704
24297924,-23.075306,27.549652
24297935,-4.1203203,24.67846
24297950,-47.3707,-7.167261
24297951,-30.409079,-27.471634
24298054,-11.647208,54.366234
24298066,1.3276485,-12.0764475
24298071,7.460928,-20.963297
24298897,-25.44487,-16.51545
24300380,13.750039,24.086184
24300566,32.077324,53.265026
24300726,-2.6846335,39.053402
24301555,14.146518,10.475392
24302553,31.849827,50.788345
24304996,-0.09604457,-51.418102
24305702,-2.2403586,48.3978
24305706,44.865078,5.962144
24305708,12.264405,39.33474
24305878,-44.069347,6.3045387
24305980,-0.07387352,52.02926
24308545,2.1122859,31.145327
24308791,-8.666461,-21.420132
24309327,15.621767,44.998547
24309527,-8.561594,-39.454445
24309529,-12.198321,-35.355408
24309530,-16.810863,-37.2993
24309979,7.1386065,-7.8345113
24310147,16.095425,-28.349646
24311149,-27.001637,-0.62848103
24311638,11.153486,1.5653731
24311716,-27.006804,-52.537037
24311722,-46.402126,15.910379
24311723,-26.58426,-37.58284
24312360,-26.657438,46.131634
24312594,-22.449797,28.74724
24314019,-23.345705,17.708853
24314216,-9.400445,40.553165
24314340,9.985375,-16.497358
24314636,-31.586374,14.412081
24315100,-14.699319,30.169708
24315301,14.249372,9.078173
24315549,29.243359,-6.746803
24315563,-39.784573,-27.658466
24315843,-26.14563,-51.777817
24315886,37.922043,-3.846951
24316310,55.64431,-8.745922
24316981,-4.4493685,48.241314
24317174,34.340813,53.14092
24317177,48.75196,-18.903591
24317179,47.60484,29.931265
24317969,45.724308,-16.764473
24317971,28.81583,-22.034098
24318804,33.638855,-1.7026827
24319018,10.738527,-43.047173
24319102,-3.762387,-0.8667854
24319174,-24.44093,-7.996406
24319209,-13.269169,-44.758743
24319210,-24.860632,-7.0825434
24319224,-12.858537,-46.683777
24319230,-2.697998,-44.585213
24319232,-7.2547584,-39.566074
24319233,-5.5210776,-39.278748
24320142,-32.0757,19.072718
24320558,-0.50185615,-47.956364
24321259,47.219692,-7.7950926
24321745,-20.45324,-52.775745
24321784,48.847286,-8.362221
24322981,-24.234877,31.152296
24323026,-38.973736,40.137695
24323027,-5.2939167,-8.791952
24323028,2.794733,44.491005
24323034,-5.3111463,17.924915
24323035,-39.926483,-18.77789
24323626,7.021577,-27.57207
24323938,29.117445,43.290134
24325202,42.36223,-0.26842275
24325915,36.679638,48.433743
24326607,44.53944,1.394941
24326683,-7.277079,1.086833
24327132,35.09437,14.217643
24327271,42.96983,34.784256
24327273,-42.250458,-11.689273
24327519,-34.32764,24.266737
24327584,11.351714,20.0359
24328870,17.60117,-21.613735
24331658,22.43964,-0.49634957
24332040,16.182137,42.424248
24332045,-43.384747,32.600975
24332121,29.855524,-47.37308
24332241,-29.424417,-36.341908
24332369,-20.452784,31.58916
24332512,-32.7755,-2.8901658
24332646,36.010395,5.465545
24332649,48.8893,-22.791355
24333361,40.791992,-7.9119954
24334461,12.66591,21.95589
24334761,-1.9615426,32.723133
24335103,-35.51756,-38.080276
24335106,-26.437956,-37.496796
24335661,28.37196,20.110723
24335682,18.85843,-35.712914
24335686,-4.5129404,-41.090473
24335887,-11.742219,-23.918661
24337542,29.756763,-18.816473
24337596,-0.8710985,37.359806
24337612,40.621815,-11.779823
24337765,47.86262,-34.492977
24337986,34.669334,-17.065945
24338265,59.401337,19.17104
24338666,-50.79801,30.496582
24338986,-23.210691,-21.027868
24339028,-45.278492,-13.526799
24339711,18.58271,15.5688095
24339954,5.780664,37.884724
24341323,40.57411,-31.630129
24341462,29.740242,25.777876
24342128,17.9169,9.390463
24342394,-18.770845,-50.680275
24342730,-31.783468,-21.167849
24343228,-30.742403,4.9665956
24343987,8.502278,-41.352295
24344210,-21.676165,-51.929176
24344220,-29.3925,7.252463
24345007,29.199991,-7.3578477
24345009,10.965727,30.544899
24345751,-27.564827,-36.884533
24345755,-26.912598,20.464914
24345772,6.092413,-29.39943
24345843,23.898455,40.992264
24345920,-2.2988522,46.730732
24346090,-10.378188,34.96581
24346101,-44.493656,-24.265106
24346102,-43.478367,-31.133017
24346116,-46.91582,20.499231
24346128,-8.220313,26.793911
24346688,15.974619,-36.998432
24347111,-3.0939822,45.97159
24347230,26.205778,16.739061
24347383,53.91199,-13.866347
24347462,-53.29566,-14.005212
24347475,36.082626,-5.09468
24347532,4.219073,32.5561
24349229,-37.88934,18.36822
24349298,-29.107185,4.1999784
24349411,-36.25953,23.81078
24349422,-17.15587,42.563923
24350987,-12.294961,-33.07798
24351782,36.59122,4.5083303
24352115,3.7254584,-55.52616
24352574,-46.7696,-22.00151
24352642,4.5365033,44.312447
24352795,-56.71366,-18.958057
24352973,39.86866,-34.50439
24353130,12.196841,51.490364
24353160,-52.393814,2.7610362
24353313,-45.635048,25.286608
24354521,-9.557586,-40.56244
24354797,-13.11847,37.47935
24354963,-7.6750503,38.68617
24355079,-56.11926,-24.745102
24356097,2.7996783,53.72106
24356343,50.70126,26.313713
24356815,-41.291897,22.263113
24357730,-14.943267,-56.27185
24357736,15.441907,-35.635178
24357739,3.226225,33.118652
24357742,12.994807,-11.769984
24357743,18.415443,-39.98246
24357744,-7.2007647,-22.374615
24358483,26.519955,-7.879003
24359008,-41.530163,0.517456
24359243,-21.586857,-41.69868
24360619,-47.967724,5.070561
24360887,-13.52043,-6.246277
24361249,41.342937,-3.6421535
24361579,31.821323,-11.392413
24361733,-42.580368,-10.022583
24362026,-28.451317,48.07892
24362051,22.980173,39.474335
24362465,-42.20279,34.954872
24362716,28.5598,11.981813
24362951,-17.600365,-20.332869
24363397,-46.39104,20.936804
24366347,-3.8344712,-16.155415
24366692,3.2899647,33.89372
24366912,-34.728745,52.104973
24366936,47.081024,-13.175594
24366937,-42.256443,-8.006671
24367394,11.887019,51.167606
24367670,-44.39515,27.284443
24367851,7.658138,-25.1142
24367856,7.63503,-30.335752
24368190,-14.833862,41.320972
24368283,25.883667,-34.3911
24369020,34.95786,8.421571
24369366,44.756603,-42.197906
24370204,38.375088,-12.818622
24370903,-56.36371,8.449821
24371154,-7.176544,46.521378
24371308,-22.881622,47.169674
24371449,-14.509362,-42.847115
24372873,12.550385,5.0011344
24373782,39.21598,4.3460817
24373972,-21.379173,28.162308
24374419,47.215775,-15.744795
24374509,37.52262,-11.0018015
24374823,30.97607,4.188457
24374975,-59.37912,-21.592157
24375125,-9.8891325,-44.35152
24375332,11.678304,-56.101467
24375440,-3.5561805,35.406155
24375514,-21.452124,-47.98581
24375894,26.07114,22.883589
24376763,-40.88109,39.20494
24377099,-28.563526,6.807144
24377542,31.352001,53.113914
24377595,-8.528671,50.537746
24377625,57.668133,-10.573426
24377743,-6.549995,-18.547739
24378410,-5.9790745,2.996187
24378417,-30.64657,14.863169
24378705,-9.149287,-3.763257
24379240,-44.870728,33.432636
24379587,20.471294,7.9073763
24381225,-5.1989384,7.7045894
24381226,-54.019455,-24.122158
24381245,-23.2816,31.20955
24382697,43.4127,-15.703435
24382707,-2.8115652,-1.7279288
24382716,-8.032068,-39.177933
24382782,-29.942776,-43.401108
24382787,49.296104,-13.404928
24383436,47.20121,-14.983282
24383458,41.296406,-25.263327
24384157,41.008865,-13.355115
24384360,38.962036,-23.643492
24384374,-18.612715,0.19379526
24384493,2.794051,-11.498023
24385156,-6.628473,39.55243
24385207,37.045776,17.770767
24385210,24.969744,13.74842
24385213,9.960913,32.182487
24385541,-10.873195,4.7821565
24386943,-30.397015,-46.87503
24386952,-39.940254,-7.4003005
24387233,-32.339195,18.785614
24387500,12.533756,20.504675
24387824,10.59331,19.501518
24388167,-44.396736,3.526289
24388362,-41.996407,29.197866
24388440,-4.601559,33.87648
24388774,-36.00539,-18.936977
24388803,-16.834103,-49.86189
24389137,26.195951,37.338657
24389139,-21.563143,-31.775648
24389429,21.472443,-32.312725
24389430,-37.79488,23.4556
24389438,34.638664,-0.991603
24389440,-43.35931,5.925504
24390270,40.489536,12.681037
24390348,15.395785,34.364326
24390423,-22.06699,22.580399
24390424,-51.96047,-8.703979
24390614,4.839434,28.725721
24390779,44.761497,-5.5229936
24391105,28.19503,33.83384
24392968,-13.149265,-46.121574
24393412,10.378401,-36.966167
24393751,-15.0520935,-25.567808
24393848,-11.404088,41.60793
24394663,-12.748448,8.276935
24394667,-16.878616,-31.73557
24395109,-30.888216,-11.103997
24395633,-18.578218,-30.346231
24396833,-26.985867,7.4947567
24396884,13.884225,-1.890916
24397615,28.84748,-21.454273
24397773,7.511984,-33.266415
24397994,32.93468,3.4452024
24398046,-15.759817,24.516273
24398047,2.4929006,42.431232
24399417,35.37712,5.0362067
24399853,46.633114,-19.54704
24399877,-15.074571,-6.261705
24400111,-0.31983218,26.960108
24401365,15.704618,59.61758
24401634,34.979126,-5.622974
24401669,11.571408,1.2240522
24401670,15.718437,-1.5105646
24401833,-0.410825,12.874292
24402173,31.373854,11.988534
24402232,38.899246,-12.699089
24402411,-20.425728,-24.314178
24402422,-37.69242,26.314497
24402721,26.046913,38.395958
24402945,-38.934273,17.29156
24402967,-5.9641,-20.698849
24403263,8.101017,-3.3739743
24403270,12.433765,5.182004
24403478,-32.751663,-11.186684
24404126,-34.23979,39.08579
24404205,-38.67923,27.07942
24405087,-24.196949,19.698093
24405328,-0.034695838,-43.985256
24405945,-7.147745,-19.00939
24406291,52.43428,-9.58171
24406862,52.34138,15.893503
24407165,-23.11133,-11.291878
24407177,25.488615,17.520933
24407557,61.649906,0.61657655
24407957,-17.254591,-51.92494
24408202,-19.114454,16.914732
24411190,39.025818,3.6704886
24411213,23.020979,-32.807377
24411603,8.336293,7.314017
24411605,48.934193,-8.815515
24411621,47.163784,-20.819416
24411628,27.581749,12.319897
24411789,25.956718,52.767605
24411921,-34.50892,-38.656727
24412296,-0.4087842,-57.919674
24413733,15.269155,39.10447
24413735,0.8397954,53.62558
24415539,-45.818092,15.600074
24416156,-9.677893,49.923832
24416729,-21.953873,12.617962
24418153,27.80283,29.062206
24418850,47.723972,14.07923
24418928,15.996598,34.032806
24419113,0.48020074,-40.480423
24419114,25.048248,-23.034946
24419115,-33.928993,-25.039667
24419123,39.310314,-22.833378
24419231,36.107964,46.551334
24419419,-36.62005,-22.844894
24419420,-37.2466,-23.1042
24421328,-3.9585307,-47.04998
24421329,-41.458763,-41.78801
24422672,3.1433854,-18.015026
24423611,40.05354,-35.57259
24423613,-53.066517,18.32385
24424460,-37.65526,4.650487
24425048,-13.34873,44.971886
24425228,-7.8256536,17.942352
24425689,-38.255966,38.397736
24425802,-21.781242,26.72036
24428673,-29.675371,-41.71722
24429336,-42.200718,-39.733948
24429522,-24.070099,20.235716
24429703,1.8937434,54.30563
24429876,6.3504972,45.917725
24429877,-46.956463,-17.608883
24430974,21.971125,23.020245
24431228,-31.660238,-3.6120565
24433038,-33.6313,-1.6032981
24433105,-11.54172,-30.081703
24433812,-0.42534304,-12.193351
24434057,37.385906,6.7162976
24434078,40.725147,10.448242
24434203,-23.521248,51.528965
24434781,-31.31297,-46.959946
24435058,0.7885783,-25.227203
24435060,-50.07576,-25.650059
24435449,-28.848516,44.943665
24435915,-29.158257,23.634678
24436152,-19.67655,-37.29188
24436474,9.872163,-38.140842
24439565,-23.530533,-41.590534
24439604,27.90802,-11.09423
24439942,51.93404,-22.458155
24440047,13.9868765,-15.516665
24440048,-18.427956,28.472775
24440659,-32.56512,-41.321022
24440832,40.3933,12.453626
24441198,-8.124878,51.007256
24441240,63.33996,0.3306334
24441663,22.601568,40.78313
24442598,9.372367,14.751938
24442687,42.5727,-8.510089
24443277,-28.339935,-34.99856
24443943,11.3123665,-44.55306
24444464,10.318168,36.7732
24444476,25.110565,-37.15607
24445347,8.400515,16.274069
24445498,9.411469,-28.808304
24445756,37.25691,17.305155
24445759,-44.100956,-11.009718
24446311,-8.446871,0.110844076
24446873,-3.1273854,6.390424
24447439,11.149933,-34.386425
24447728,-24.263674,-41.991356
24448245,-2.9041526,26.289577
24448499,2.2047102,50.464516
24448638,-48.459347,-26.242315
24448998,28.590742,28.393347
24449231,3.7963786,-8.237654
24450662,18.945677,21.16258
24450858,-52.108494,-5.0795474
24451109,-8.165663,22.048515
24451908,50.428444,-40.878387
24451947,28.330256,0.51639235
24452318,-30.174587,21.73775
24452995,-36.642933,-27.133131
24453002,-20.37665,52.033863
24453058,-14.178821,38.969017
24453066,17.065395,11.748173
24453265,45.25102,0.58009845
24453292,27.601933,27.137539
24453294,4.5751805,23.485884
24453992,16.26515,42.46921
24456586,-28.254557,-34.197674
24456786,22.44807,9.4351425
24456823,-43.489555,-24.2325
24457057,-2.4905999,11.720488
24457244,16.25518,44.92607
24457572,-33.108807,-23.130896
24458845,35.837708,36.036823
24459920,-55.90108,31.862438
24460320,32.158104,54.219044
24461456,-4.646943,35.22479
24461458,52.4966,-29.75224
24461514,-3.998092,1.2009197
24462383,-42.776897,3.6435525
24462393,52.15902,15.454086
24462504,9.855078,-43.109295
24462521,4.0215073,37.073486
24462730,42.255978,24.809479
24462743,-16.449135,-55.508286
24462804,41.707535,2.3506463
24462980,-18.58189,-56.21205
24463248,48.183758,31.397388
24463278,-11.121462,8.302461
24464780,-43.491177,-26.494791
24465398,4.625963,-1.350856
24465581,-25.830446,32.081894
24465765,-10.477785,9.833631
24467232,-1.0198562,-2.6003842
24467395,11.413067,-56.147636
24467820,-2.7507315,10.026637
24467937,-35.042194,-27.046007
24468314,-3.2487822,-42.023678
24469324,41.99325,-2.8787074
24469795,0.53608775,49.51457
24469837,-14.37791,46.71463
24470007,28.89145,5.491716
24470514,-26.78608,-7.080007
24470531,13.838787,-26.821352
24470546,-30.433437,-20.998972
24471885,-12.774573,-33.61558
24471924,-11.181666,-33.202095
24472475,15.940763,-1.5403705
24472478,-33.526062,-21.239641
24472479,48.97793,-24.719269
24472707,-40.531563,13.286481
24472852,19.40663,27.888582
24473064,-27.378662,50.571293
24473640,37.222103,-7.278836
24473943,31.01389,8.965345
24474245,25.141966,-0.51950055
24475817,6.042734,17.05778
24475876,33.173367,13.979275
24476788,-42.219337,-32.87728
24476990,-0.8227272,-52.71939
24477160,42.36045,11.524807
24477326,49.548416,-29.256025
24478461,-22.919851,49.67023
24479632,13.781024,-15.814072
24480577,33.27739,28.54579
24481997,-16.027388,-40.519062
24482145,2.605322,33.24333
24483345,4.029948,-37.932426
24483346,-6.0066886,-34.117588
24484234,-33.473232,14.088095
24484711,16.945255,-42.10178
24484717,-0.90788937,18.76855
24485231,31.777786,-27.661545
24485779,47.474567,9.507888
24485801,7.2238226,-8.604733
24485879,6.4405265,-10.784077
24485993,39.786484,1.9368792
24486286,53.921604,-13.633779
24486585,-41.358948,24.766901
24486589,-7.4146,45.27869
24486590,2.2669802,35.994663
24487417,17.15907,1.1258615
24488216,28.32075,8.886311
24488563,-12.530821,-5.3242326
24488818,57.45409,-38.069614
24488924,4.54431,30.963491
24489640,3.8116634,54.56271
24490602,-11.235781,-22.997692
24490764,-42.561817,24.905653
24491092,-22.44097,-6.5300117
24491307,-23.847013,-20.920122
24491425,-25.771807,29.746788
24492162,-43.38276,-14.277829
24492513,-20.948515,43.47819
24492945,39.009537,-34.99343
24493161,46.966377,32.692947
24493712,43.225246,-25.688286
24493722,57.627525,-21.015465
24493827,-54.061283,-21.661938
24493831,-54.9575,-23.288952
24495159,-23.684835,19.95247
24495450,5.318148,-15.14364
24495466,48.395657,-9.286928
24495703,-25.9284,-20.54634
24496004,-50.90597,-4.446631
24496803,47.305992,28.366972
24496871,-25.968468,20.627815
24497320,4.4120946,41.083622
24497407,-23.204578,-11.426568
24497534,-24.462486,17.242517
24497570,-40.61238,34.26482
24498085,0.12674755,49.607487
24498358,-38.52805,-19.483234
24498872,-22.566692,-41.29636
24500033,6.63064,-10.769347
24500540,47.709732,-43.85665
24500602,5.8649707,43.36658
24501009,-51.587307,-1.7669597
24501014,-10.5394335,-0.21745797
24501358,-20.91636,29.515644
24504125,6.0247326,45.47742
24504499,15.114511,18.703033
24504500,28.223063,-25.730309
24504926,46.571003,-16.487743
24505276,2.7355425,53.60074
24505287,-40.316708,24.372055
24506607,16.962313,61.550255
24506612,15.599887,60.518963
24507750,-16.99751,-4.7485495
24507808,-3.9839315,-43.7397
24508103,-44.481678,-10.925145
24508118,38.05854,-14.147559
24508317,3.5943422,42.58641
24508841,-34.02601,-20.592562
24509172,-34.71138,16.68267
24509187,42.608562,13.50578
24509407,-36.22637,-5.676396
24509483,-15.604781,53.781628
24509793,-23.200287,35.653854
24510013,34.96741,29.231958
24510381,38.560795,3.7374973
24510400,35.780605,-23.738867
24510453,-9.194966,-44.663017
24510523,13.061302,1.6229982
24510537,29.489515,48.11139
24510740,11.862637,-44.79668
24511107,44.239346,-17.860683
24511108,-3.7847338,-15.954654
24512004,-14.653421,-35.46957
24512319,-9.322233,-44.80373
24512643,51.302437,-6.056886
24512858,-43.938503,-16.26296
24512953,-32.38148,-24.713545
24512954,-46.179054,-22.961756
24512981,-40.218987,-25.59223
24515565,36.681614,-7.288644
24516014,50.385033,-10.235998
24516016,-1.1848032,1.3926258
24516019,36.68164,-7.2886844
24516021,47.1248,-12.013377
24516026,-19.919758,-38.11142
24517955,30.633804,-28.679787
24517998,29.279644,49.397717
24518093,40.61681,4.9019756
24518206,-3.8202457,7.76516
24518373,4.9482713,-32.241577
24518495,-33.381935,21.663607
24518566,-8.581436,35.661045
24518767,32.06678,2.1752517
24518768,5.6919127,41.331863
24518791,40.419636,6.0609574
24518818,-2.654977,40.832317
24520092,-32.91034,37.74028
24520094,-35.86185,2.0612962
24520096,-31.949951,33.536587
24520176,-22.77969,51.708076
24520946,9.685759,26.158989
24521674,36.681683,-7.3003497
24522233,-4.819433,25.191072
24522247,-47.177914,20.411095
24522433,9.194483,43.46317
24522479,-35.134357,36.485012
24522987,30.531864,23.946783
24522993,44.24997,-23.231028
24522996,32.337017,39.073013
24523449,41.31869,39.517746
24523857,34.519386,44.42472
24524877,-6.4877424,-4.355865
24525202,27.693672,-26.310095
24525232,9.760065,40.167465
24525236,-43.47837,13.91256
24525740,-3.2749987,24.627684
24525918,22.991846,41.251545
24526309,-34.12278,-4.7996397
24526575,-40.59517,-24.494852
24528029,31.057781,58.16026
24528216,-25.807966,-52.561665
24528957,-2.1471868,-24.81579
24529213,0.5336006,2.7468562
24529729,28.27669,-10.676792
24531700,31.97165,15.511541
24531780,45.13555,39.299107
24532039,-26.661644,-37.08851
24532045,51.609318,-11.986612
24534109,4.945708,15.586044
24534292,25.597536,-41.876617
24534359,8.938884,16.84013
24535589,52.819305,15.4400625
24535670,-51.9402,3.5825171
24535937,-27.51899,35.59468
24536030,-19.200523,-23.289927
24547705,-34.30269,-47.8406
24548091,-40.95945,-33.379818
24548726,30.100075,12.438592
24550319,-39.8149,16.918674
24550418,50.858295,-16.607178
24550419,4.31658,-57.61406
24550425,-0.51921797,-8.366616
24550495,-4.1001754,25.642838
24550541,-26.525639,13.915571
24552320,-41.69692,-4.942752
24552626,-1.0254632,-2.5424466
24552677,49.77159,33.203014
24552749,-5.6209292,-29.827662
24553177,-3.8443394,9.720451
24553385,9.363325,34.28808
24553386,-24.872915,-50.019077
24554062,-29.220186,-20.753117
24555809,-23.145489,1.2255358
24556040,-49.785744,0.17891619
24556163,-40.560513,34.681957
24556916,-46.08332,25.260515
24559444,-16.377142,-25.463196
24559450,-9.096246,21.483826
24560012,-41.46882,-32.577934
24560106,17.92801,-23.035238
24560111,15.634996,-29.67785
24560114,4.091476,-27.431557
24560330,-39.730373,-14.974322
24560348,34.457397,1.6579521
24562461,-18.849,17.854368
24562589,-45.297092,-30.25239
24563075,-16.64542,-26.603132
24563076,-4.2047486,41.19107
24563237,11.798173,20.806828
24563480,-54.82899,-25.124668
24563516,6.8960257,-32.10735
24564572,-29.769667,-52.011612
24565405,37.071075,-14.732202
24565465,-13.7985,-22.069
24565586,-11.666525,-22.047411
24565697,48.984173,5.2059264
24565955,-23.648726,-16.179611
24565956,44.547863,35.64366
24566705,-46.378487,-16.787722
24567428,51.461292,-32.406616
24567438,59.143253,19.683485
24568040,40.194572,18.66057
24568312,-23.432163,34.48121
24569263,-26.625141,-37.388214
24569458,-18.056356,10.147562
24569835,-40.442646,-2.080423
24570331,-30.793917,-2.2453682
24571259,-11.216435,4.9347706
24573553,6.6874347,20.095064
24573955,-23.51332,35.01982
24574334,-37.255634,-9.241296
24574421,19.652788,3.518358
24574459,-14.961587,50.256233
24575534,11.08105,-28.318966
24576654,-34.11463,-22.428581
24576830,-38.87509,17.426167
24577163,40.017296,2.5455856
24577551,-27.50533,-25.17543
24577665,18.95605,-9.258241
24577748,-31.687302,-16.935394
24577815,14.14143,9.066633
24577874,-44.39182,-4.24971
24578014,-9.857816,4.921534
24578154,45.36702,-16.292543
24579926,-42.28521,-42.678444
24581498,-24.151985,25.380037
24581521,5.6353707,-14.945243
24581527,47.281857,-8.1506195
24582051,25.89818,5.895198
24582516,-15.839874,9.430107
24582771,34.340603,1.8291047
24582865,27.666187,20.74623
24583788,5.0191884,36.68856
24583795,-45.843533,20.99131
24583798,-56.619072,-23.74781
24583822,-7.5243893,49.187576
24584138,9.151493,-1.5392076
24584873,-2.0731966,-8.817326
24584876,-36.256027,-29.87443
24585506,-41.601387,-17.615292
24585572,15.811705,42.40236
24586079,19.979013,-35.721905
24586085,25.774738,1.365024
24586086,11.163739,-33.989788
24586203,-22.936867,39.841743
24586594,31.97402,54.612377
24586700,43.958714,45.734398
24586730,-6.5991383,52.37286
24586741,-3.492418,46.25531
24586868,-33.120785,27.184086
24587029,28.528868,15.387064
24588735,53.28957,-8.321897
24588845,35.517418,-23.865423
24588908,-3.4819598,44.738823
24589208,64.977036,-0.18823999
24589354,-16.065588,22.143803
24589464,-28.615406,53.977154
24589711,-22.450335,46.16718
24589925,-39.908733,17.2239
24589977,2.6842432,-18.66449
24590121,-10.211475,33.630177
24590286,-11.347173,7.1588597
24590536,-33.59057,-47.398228
24590636,46.06112,-43.154636
24590637,-37.721626,-12.203586
24590644,-23.518751,-18.006683
24591820,6.9981318,-22.44083
24593265,-9.484568,-23.372227
24594074,-27.605608,-21.221708
24594142,4.2615347,-9.970421
24594680,46.721504,-28.723913
24594684,-15.167406,22.643774
24594907,-46.63609,34.744896
24594909,-30.172218,-1.1014242
24595385,-34.107285,25.210186
24595903,-38.655804,-8.926469
24596048,-3.7766159,29.820957
24596123,32.956863,12.614858
24596200,-19.52583,18.163433
24598367,18.722475,26.771557
24598448,-22.071735,8.5796385
24598590,-23.6424,4.4150753
24598714,15.69746,-13.752039
24599439,7.0698147,-49.15569
24599477,34.78169,-3.8993967
24599833,33.02374,-3.0100513
24599884,-28.491491,33.527943
24601809,9.458514,-27.727516
24602188,-2.7920098,26.127167
24602449,9.285714,42.743107
24602934,38.89551,-11.377795
24603101,22.251713,12.254454
24603446,27.862854,-9.930901
24603893,-2.393272,30.79284
24604265,-45.498524,-2.0363047
24604589,35.010086,-11.067326
24604591,-34.651646,-5.20694
24604675,24.160307,25.506392
24604720,-7.342438,19.897919
24605025,19.030989,-21.069283
24605771,-35.216522,-10.825621
24606083,-46.9626,-5.3082213
24606123,-38.02793,46.653305
24606480,-7.7773514,38.73532
24606768,-39.23203,-17.799929
24606850,-39.676872,-29.717268
24607283,-8.883385,-23.413578
24607504,-21.886953,44.584606
24607554,-19.500757,-50.544735
24608300,23.143072,-2.1886399
24608301,24.75936,-0.23305152
24608573,2.977656,46.745724
24608575,-40.49842,-2.1912844
24609522,22.897867,39.91448
24610826,-34.100754,49.352848
24611650,-12.044194,8.300764
24612742,-27.130823,44.397377
24613250,6.945717,-8.25064
24613276,-2.8685982,6.41041
24613353,-27.396582,15.065612
24613569,13.458567,59.712357
24613583,7.571123,38.228283
24613684,25.7811,-10.330993
24613812,16.624184,56.17895
24614045,30.863852,-39.98135
24614048,40.572777,-20.655653
24614049,40.68487,-21.113375
24614053,41.387745,-20.906551
24614082,-40.018745,21.601074
24614108,7.8826156,22.723019
24614341,-55.589123,18.260736
24614622,12.330082,39.396908
24615776,-34.517513,-38.266956
24615777,-62.26444,-4.8087416
24615778,-53.613247,-21.572277
24615779,-6.598975,-47.10558
24615780,5.9485407,16.337067
24615831,45.04891,-41.788883
24616308,-25.085987,-16.188696
24616315,44.425663,-10.335025
24616538,-10.27735,6.3264403
24616544,4.87369,-34.19323
24616545,19.899696,-34.367916
24616583,-8.173423,42.18257
24617682,19.443495,-31.067293
24617864,29.520908,38.524414
24617955,2.820711,-55.636375
24618077,42.556007,-25.202335
24618342,27.940392,46.949123
24618589,-43.397923,-3.3609498
24618718,0.49068755,26.169474
24619174,10.245889,51.424664
24619298,-40.1629,-31.236015
24619500,-44.86227,13.302799
24620748,-10.45149,36.4147
24622060,50.862606,6.535055
24622062,-42.132507,-6.7506676
24622324,-43.01155,33.861584
24622468,-18.08343,10.650798
24624453,36.496613,4.628339
24625110,-0.37698656,34.38687
24626127,12.689986,33.933052
24626817,-13.3127775,44.07853
24627085,-29.3403,51.531227
24627271,16.13198,-36.786427
24627272,28.880148,-48.037712
24627528,-7.954594,-1.9179637
24628515,-26.510536,-47.94049
24628550,-16.969444,-26.537722
24628993,-21.264084,38.650154
24629494,15.641314,14.598732
24630260,17.057,35.20624
24630729,-21.924149,44.896618
24630735,-17.691652,-28.156006
24631409,-33.535736,-17.945988
24631446,-29.064651,53.254173
24632463,13.595182,-46.72235
24633303,53.966362,8.806331
24633743,-7.368903,-36.442196
24633744,-8.199275,-35.31159
24633911,53.06087,-8.149503
24634003,-36.164314,-17.672443
24634055,-4.5424595,35.16756
24634093,-30.762974,32.34489
24634191,-16.72518,8.173975
24634374,-27.239832,3.3986652
24634376,-6.948265,36.947193
24634380,-54.08483,7.058759
24634399,-26.943634,-47.032043
24634415,-8.936463,27.142702
24635127,4.96614,-51.51592
24635703,-4.2676854,-46.42433
24635863,-0.26827422,-21.453522
24635864,28.704025,28.941122
24635865,11.415704,-26.78529
24635867,11.495476,-27.022398
24636210,-17.912588,-16.118017
24636499,50.44497,-34.176693
24637132,-31.880966,-41.122948
24637635,-59.98278,-18.62408
24637859,13.116939,-27.587961
24637999,-39.076538,-31.392317
24638003,-33.482414,-19.069601
24638118,18.424671,-12.187517
24639021,-8.70698,-38.597157
24639192,9.756813,-7.471033
24641397,-12.248125,32.557373
24641828,-22.036573,-52.521904
24641829,-22.0446,-51.90918
24642074,48.11659,14.107702
24642353,35.4288,47.748146
24643262,1.6002549,13.159729
24643941,-30.170364,21.74194
24644000,-5.5977488,-21.42396
24644014,-33.915016,-1.2972517
24646562,14.474011,-7.578082
24647231,-24.275589,-19.240244
24647569,-21.39179,12.549986
24647675,27.40514,-13.957114
24647988,-29.558685,42.102432
24648266,52.40099,-38.197952
24651382,2.6463656,-28.705587
24651383,-20.332407,26.356855
24651628,-46.84851,-11.174797
24651631,-41.873756,-32.037605
24651739,11.888491,22.04712
24652320,-4.450808,-46.982834
24652533,21.271992,23.707087
